ID                                    0xb770
Delivery_person_ID             SURRES05DEL01
Delivery_person_Age                33.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                21.175104
Restaurant_longitude               72.804342
Delivery_location_latitude         21.215104
Delivery_location_longitude        72.844342
Order_Date                        03-03-2022
Time_Orderd                            15:25
Time_Order_picked                      15:40
Weather conditions                     Sunny
Road_traffic_density                  Medium
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   25.000000
Name: 44021, dtype: object
