ID                                      0x97c4
Delivery_person_ID             COIMBRES20DEL01
Delivery_person_Age                  30.000000
Delivery_person_Ratings               4.700000
Restaurant_latitude                  10.994136
Restaurant_longitude                 76.963303
Delivery_location_latitude           11.034136
Delivery_location_longitude          77.003303
Order_Date                          17-03-2022
Time_Orderd                              15:15
Time_Order_picked                        15:25
Weather conditions                       Windy
Road_traffic_density                    Medium
Vehicle_condition                            1
Type_of_order                           Drinks
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     27.000000
Name: 21664, dtype: object
