ID                                     0x5f9
Delivery_person_ID             HYDRES20DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -17.483216
Restaurant_longitude               78.552111
Delivery_location_latitude         17.563216
Delivery_location_longitude        78.632111
Order_Date                        20-03-2022
Time_Orderd                              NaN
Time_Order_picked                      17:40
Weather conditions                    Stormy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   30.000000
Name: 18311, dtype: object
