ID                                    0xc017
Delivery_person_ID             KOCRES19DEL01
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                -9.960846
Restaurant_longitude              -76.293936
Delivery_location_latitude         10.030846
Delivery_location_longitude        76.363936
Order_Date                        12-02-2022
Time_Orderd                              NaN
Time_Order_picked                      20:35
Weather conditions                     Sunny
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   35.000000
Name: 39911, dtype: object
