ID                                        0x4465
Delivery_person_ID             RANCHIRES010DEL03
Delivery_person_Age                    29.000000
Delivery_person_Ratings                 4.500000
Restaurant_latitude                    23.354422
Restaurant_longitude                   85.332900
Delivery_location_latitude             23.444422
Delivery_location_longitude            85.422900
Order_Date                            06-03-2022
Time_Orderd                                22:45
Time_Order_picked                          22:55
Weather conditions                    Sandstorms
Road_traffic_density                         Low
Vehicle_condition                              2
Type_of_order                              Snack
Type_of_vehicle                          scooter
multiple_deliveries                     1.000000
Festival                                      No
City                               Metropolitian
Time_taken (min)                       14.000000
Name: 22317, dtype: object
