ID                                       0x25a8
Delivery_person_ID             RANCHIRES08DEL01
Delivery_person_Age                   24.000000
Delivery_person_Ratings                4.300000
Restaurant_latitude                   23.353783
Restaurant_longitude                  85.326967
Delivery_location_latitude            23.423783
Delivery_location_longitude           85.396967
Order_Date                           06-03-2022
Time_Orderd                               20:60
Time_Order_picked                         21:05
Weather conditions                        Windy
Road_traffic_density                        Jam
Vehicle_condition                             0
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      38.000000
Name: 40216, dtype: object
