ID                                    0x553a
Delivery_person_ID             VADRES12DEL03
Delivery_person_Age                    20.00
Delivery_person_Ratings                 4.20
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.09
Delivery_location_longitude             0.09
Order_Date                        06-04-2022
Time_Orderd                            19:35
Time_Order_picked                      19:40
Weather conditions                    Cloudy
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                     1.00
Festival                                 Yes
City                           Metropolitian
Time_taken (min)                       44.00
Name: 12088, dtype: object
