ID                                     0x2e20
Delivery_person_ID             CHENRES13DEL01
Delivery_person_Age                 23.000000
Delivery_person_Ratings              4.500000
Restaurant_latitude                 13.027018
Restaurant_longitude                80.254791
Delivery_location_latitude          13.037018
Delivery_location_longitude         80.264791
Order_Date                         07-03-2022
Time_Orderd                             10:25
Time_Order_picked                       10:40
Weather conditions                      Windy
Road_traffic_density                      Low
Vehicle_condition                           2
Type_of_order                            Meal
Type_of_vehicle                       scooter
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    12.000000
Name: 40579, dtype: object
