ID                                       0x60e7
Delivery_person_ID             COIMBRES010DEL02
Delivery_person_Age                   31.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   11.003008
Restaurant_longitude                  76.975440
Delivery_location_latitude            11.133009
Delivery_location_longitude           77.105440
Order_Date                           14-03-2022
Time_Orderd                               18:25
Time_Order_picked                         18:40
Weather conditions                        Sunny
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                         scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      15.000000
Name: 24448, dtype: object
