ID                                    0x88c7
Delivery_person_ID             SURRES04DEL02
Delivery_person_Age                28.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                21.173493
Restaurant_longitude               72.801953
Delivery_location_latitude         21.193493
Delivery_location_longitude        72.821953
Order_Date                        11-03-2022
Time_Orderd                            10:10
Time_Order_picked                      10:15
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   13.000000
Name: 1562, dtype: object
