ID                                       0x6f11
Delivery_person_ID                VADRES16DEL02
Delivery_person_Age                       33.00
Delivery_person_Ratings                    3.70
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.13
Delivery_location_longitude                0.13
Order_Date                           18-03-2022
Time_Orderd                               20:45
Time_Order_picked                         20:60
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                         NaN
Festival                                     No
City                              Metropolitian
Time_taken (min)                          41.00
Name: 36828, dtype: object
