ID                                       0x448a
Delivery_person_ID                MYSRES18DEL02
Delivery_person_Age                   38.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   12.337928
Restaurant_longitude                  76.617889
Delivery_location_latitude            12.387928
Delivery_location_longitude           76.667889
Order_Date                           11-03-2022
Time_Orderd                               20:40
Time_Order_picked                         20:55
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      29.000000
Name: 11518, dtype: object
