ID                                    0x464a
Delivery_person_ID             SURRES05DEL01
Delivery_person_Age                36.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                21.175104
Restaurant_longitude               72.804342
Delivery_location_latitude         21.185104
Delivery_location_longitude        72.814342
Order_Date                        17-03-2022
Time_Orderd                             8:10
Time_Order_picked                       8:20
Weather conditions                       Fog
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   17.000000
Name: 42131, dtype: object
