ID                                     0x65b
Delivery_person_ID             SURRES03DEL02
Delivery_person_Age                25.000000
Delivery_person_Ratings             4.100000
Restaurant_latitude                21.186884
Restaurant_longitude               72.793616
Delivery_location_latitude         21.206884
Delivery_location_longitude        72.813616
Order_Date                        30-03-2022
Time_Orderd                            11:50
Time_Order_picked                      11:55
Weather conditions                Sandstorms
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 2.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   36.000000
Name: 39401, dtype: object
