ID                                    0x91d5
Delivery_person_ID             HYDRES03DEL03
Delivery_person_Age                34.000000
Delivery_person_Ratings             4.900000
Restaurant_latitude                17.422819
Restaurant_longitude               78.449578
Delivery_location_latitude         17.482819
Delivery_location_longitude        78.509578
Order_Date                        24-03-2022
Time_Orderd                            21:45
Time_Order_picked                      21:60
Weather conditions                    Stormy
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   28.000000
Name: 9983, dtype: object
