ID                                       0x76a4
Delivery_person_ID              COIMBRES16DEL02
Delivery_person_Age                   39.000000
Delivery_person_Ratings                4.100000
Restaurant_latitude                   11.010375
Restaurant_longitude                  76.952950
Delivery_location_latitude            11.090375
Delivery_location_longitude           77.032950
Order_Date                           06-03-2022
Time_Orderd                               22:10
Time_Order_picked                         22:25
Weather conditions                          Fog
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      38.000000
Name: 27021, dtype: object
