ID                                       0x59d7
Delivery_person_ID                HYDRES13DEL01
Delivery_person_Age                   23.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   17.431477
Restaurant_longitude                  78.400350
Delivery_location_latitude            17.501477
Delivery_location_longitude           78.470350
Order_Date                           10-03-2022
Time_Orderd                               20:55
Time_Order_picked                         20:60
Weather conditions                       Cloudy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      33.000000
Name: 38587, dtype: object
