ID                                       0x4a77
Delivery_person_ID                SURRES01DEL01
Delivery_person_Age                   32.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   21.186438
Restaurant_longitude                  72.794115
Delivery_location_latitude            21.196438
Delivery_location_longitude           72.804115
Order_Date                           03-03-2022
Time_Orderd                                8:30
Time_Order_picked                          8:45
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      16.000000
Name: 3866, dtype: object
