ID                                      0x442
Delivery_person_ID             CHENRES16DEL02
Delivery_person_Age                 15.000000
Delivery_person_Ratings              1.000000
Restaurant_latitude                -13.049645
Restaurant_longitude               -80.242268
Delivery_location_latitude          13.129645
Delivery_location_longitude         80.322268
Order_Date                         08-03-2022
Time_Orderd                               NaN
Time_Order_picked                       23:05
Weather conditions                        NaN
Road_traffic_density                      NaN
Vehicle_condition                           3
Type_of_order                           Snack
Type_of_vehicle                       bicycle
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    25.000000
Name: 5220, dtype: object
