ID                                    0xc378
Delivery_person_ID             KOLRES15DEL03
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                22.552672
Restaurant_longitude               88.352885
Delivery_location_latitude         22.642672
Delivery_location_longitude        88.442885
Order_Date                        18-02-2022
Time_Orderd                              NaN
Time_Order_picked                      17:30
Weather conditions                Sandstorms
Road_traffic_density                  Medium
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   36.000000
Name: 27570, dtype: object
