ID                                     0x54d3
Delivery_person_ID             INDORES12DEL02
Delivery_person_Age                  27.00000
Delivery_person_Ratings               4.90000
Restaurant_latitude                  22.74806
Restaurant_longitude                 75.89340
Delivery_location_latitude           22.76806
Delivery_location_longitude          75.91340
Order_Date                         07-03-2022
Time_Orderd                             11:60
Time_Order_picked                       12:15
Weather conditions                 Sandstorms
Road_traffic_density                     High
Vehicle_condition                           1
Type_of_order                            Meal
Type_of_vehicle                       scooter
multiple_deliveries                   1.00000
Festival                                   No
City                                      NaN
Time_taken (min)                     10.00000
Name: 2833, dtype: object
