ID                                      0x47a0
Delivery_person_ID             COIMBRES02DEL03
Delivery_person_Age                  31.000000
Delivery_person_Ratings               3.800000
Restaurant_latitude                  11.022477
Restaurant_longitude                 76.995667
Delivery_location_latitude           11.112477
Delivery_location_longitude          77.085667
Order_Date                          02-03-2022
Time_Orderd                              19:25
Time_Order_picked                        19:35
Weather conditions                  Sandstorms
Road_traffic_density                       Jam
Vehicle_condition                            1
Type_of_order                           Drinks
Type_of_vehicle                        scooter
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     38.000000
Name: 28261, dtype: object
