ID                                     0x73b3
Delivery_person_ID             INDORES03DEL02
Delivery_person_Age                 26.000000
Delivery_person_Ratings              4.500000
Restaurant_latitude                 22.751857
Restaurant_longitude                75.866699
Delivery_location_latitude          22.881857
Delivery_location_longitude         75.996699
Order_Date                         18-03-2022
Time_Orderd                             19:10
Time_Order_picked                       19:20
Weather conditions                      Sunny
Road_traffic_density                      Jam
Vehicle_condition                           1
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    21.000000
Name: 2563, dtype: object
