ID                                     0x18a1
Delivery_person_ID             CHENRES06DEL02
Delivery_person_Age                 39.000000
Delivery_person_Ratings              3.100000
Restaurant_latitude                 13.054347
Restaurant_longitude                80.257221
Delivery_location_latitude          13.184347
Delivery_location_longitude         80.387221
Order_Date                         04-04-2022
Time_Orderd                             22:30
Time_Order_picked                       22:35
Weather conditions                      Sunny
Road_traffic_density                      Low
Vehicle_condition                           0
Type_of_order                           Snack
Type_of_vehicle                    motorcycle
multiple_deliveries                  0.000000
Festival                                   No
City                                      NaN
Time_taken (min)                    31.000000
Name: 26019, dtype: object
