ID                                       0x5759
Delivery_person_ID                MYSRES20DEL03
Delivery_person_Age                   23.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   12.337978
Restaurant_longitude                  76.616792
Delivery_location_latitude            12.397978
Delivery_location_longitude           76.676792
Order_Date                           11-03-2022
Time_Orderd                               19:60
Time_Order_picked                         20:05
Weather conditions                       Cloudy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      24.000000
Name: 9730, dtype: object
