ID                                    0xc655
Delivery_person_ID             GOARES16DEL01
Delivery_person_Age                35.000000
Delivery_person_Ratings             3.700000
Restaurant_latitude                15.498603
Restaurant_longitude               73.826911
Delivery_location_latitude         15.608603
Delivery_location_longitude        73.936911
Order_Date                        16-02-2022
Time_Orderd                            20:55
Time_Order_picked                      20:60
Weather conditions                Sandstorms
Road_traffic_density                     Jam
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                      NaN
Festival                                  No
City                           Metropolitian
Time_taken (min)                   33.000000
Name: 33500, dtype: object
