ID                                       0xa443
Delivery_person_ID               PUNERES08DEL01
Delivery_person_Age                    30.00000
Delivery_person_Ratings                 4.80000
Restaurant_latitude                    18.53408
Restaurant_longitude                   73.89852
Delivery_location_latitude             18.57408
Delivery_location_longitude            73.93852
Order_Date                           11-03-2022
Time_Orderd                               14:35
Time_Order_picked                         14:45
Weather conditions                       Cloudy
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                     1.00000
Festival                                     No
City                              Metropolitian
Time_taken (min)                       30.00000
Name: 13063, dtype: object
