ID                                     0x60e5
Delivery_person_ID             BANGRES16DEL01
Delivery_person_Age                 26.000000
Delivery_person_Ratings              4.800000
Restaurant_latitude                 13.029198
Restaurant_longitude                77.570997
Delivery_location_latitude          13.039198
Delivery_location_longitude         77.580997
Order_Date                         03-04-2022
Time_Orderd                              8:20
Time_Order_picked                        8:25
Weather conditions                     Cloudy
Road_traffic_density                      Low
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    17.000000
Name: 8019, dtype: object
