ID                                     0x560f
Delivery_person_ID             CHENRES04DEL03
Delivery_person_Age                 33.000000
Delivery_person_Ratings              4.000000
Restaurant_latitude                 13.029780
Restaurant_longitude                80.208812
Delivery_location_latitude          13.119780
Delivery_location_longitude         80.298812
Order_Date                         12-03-2022
Time_Orderd                             20:35
Time_Order_picked                       20:50
Weather conditions                     Cloudy
Road_traffic_density                      Jam
Vehicle_condition                           1
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    36.000000
Name: 39321, dtype: object
