ID                                       0x14f6
Delivery_person_ID                MYSRES04DEL01
Delivery_person_Age                   25.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   12.308500
Restaurant_longitude                  76.665808
Delivery_location_latitude            12.378500
Delivery_location_longitude           76.735808
Order_Date                           14-03-2022
Time_Orderd                               21:30
Time_Order_picked                         21:40
Weather conditions                       Cloudy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      31.000000
Name: 26723, dtype: object
