ID                                      0x5d70
Delivery_person_ID             COIMBRES11DEL01
Delivery_person_Age                  33.000000
Delivery_person_Ratings               4.200000
Restaurant_latitude                  11.001753
Restaurant_longitude                 76.986241
Delivery_location_latitude           11.071753
Delivery_location_longitude          77.056241
Order_Date                          10-03-2022
Time_Orderd                              21:60
Time_Order_picked                        22:15
Weather conditions                  Sandstorms
Road_traffic_density                       Jam
Vehicle_condition                            1
Type_of_order                            Snack
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     36.000000
Name: 24686, dtype: object
