ID                                        0x489
Delivery_person_ID               BANGRES11DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                  -12.934365
Restaurant_longitude                 -77.616155
Delivery_location_latitude            12.984365
Delivery_location_longitude           77.666155
Order_Date                           28-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         19:20
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      21.000000
Name: 45508, dtype: object
