ID                                       0x734a
Delivery_person_ID             RANCHIRES05DEL03
Delivery_person_Age                   20.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   23.355164
Restaurant_longitude                  85.324097
Delivery_location_latitude            23.445164
Delivery_location_longitude           85.414097
Order_Date                           27-03-2022
Time_Orderd                               17:50
Time_Order_picked                         18:05
Weather conditions                       Stormy
Road_traffic_density                     Medium
Vehicle_condition                             1
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      27.000000
Name: 28735, dtype: object
