ID                                       0x7f08
Delivery_person_ID                HYDRES14DEL01
Delivery_person_Age                   25.000000
Delivery_person_Ratings                4.300000
Restaurant_latitude                   17.426228
Restaurant_longitude                  78.407495
Delivery_location_latitude            17.536228
Delivery_location_longitude           78.517495
Order_Date                           25-03-2022
Time_Orderd                               19:30
Time_Order_picked                         19:40
Weather conditions                       Cloudy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      39.000000
Name: 17502, dtype: object
