ID                                     0xb941
Delivery_person_ID             CHENRES04DEL02
Delivery_person_Age                 28.000000
Delivery_person_Ratings              5.000000
Restaurant_latitude                 13.029780
Restaurant_longitude                80.208812
Delivery_location_latitude          13.079780
Delivery_location_longitude         80.258812
Order_Date                         13-03-2022
Time_Orderd                             22:55
Time_Order_picked                       23:10
Weather conditions                 Sandstorms
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                            Meal
Type_of_vehicle                    motorcycle
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    17.000000
Name: 19171, dtype: object
