ID                                    0xb642
Delivery_person_ID             MUMRES14DEL02
Delivery_person_Age                32.000000
Delivery_person_Ratings             5.000000
Restaurant_latitude                19.181300
Restaurant_longitude               72.836191
Delivery_location_latitude         19.231300
Delivery_location_longitude        72.886191
Order_Date                        24-03-2022
Time_Orderd                            23:60
Time_Order_picked                      24:15
Weather conditions                    Cloudy
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   16.000000
Name: 24542, dtype: object
