ID                                       0x8e15
Delivery_person_ID                HYDRES05DEL02
Delivery_person_Age                   35.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   17.433809
Restaurant_longitude                  78.386744
Delivery_location_latitude            17.483809
Delivery_location_longitude           78.436744
Order_Date                           17-03-2022
Time_Orderd                               20:60
Time_Order_picked                         21:10
Weather conditions                        Sunny
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      21.000000
Name: 15317, dtype: object
