ID                                     0x985d
Delivery_person_ID             PUNERES18DEL03
Delivery_person_Age                 31.000000
Delivery_person_Ratings              3.400000
Restaurant_latitude                 18.593481
Restaurant_longitude                73.785901
Delivery_location_latitude          18.683481
Delivery_location_longitude         73.875901
Order_Date                         08-03-2022
Time_Orderd                             22:20
Time_Order_picked                       22:35
Weather conditions                      Sunny
Road_traffic_density                      Low
Vehicle_condition                           0
Type_of_order                           Snack
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    31.000000
Name: 16932, dtype: object
