ID                                       0x943b
Delivery_person_ID                SURRES19DEL01
Delivery_person_Age                   31.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   21.149669
Restaurant_longitude                  72.772629
Delivery_location_latitude            21.189669
Delivery_location_longitude           72.812629
Order_Date                           07-03-2022
Time_Orderd                               15:25
Time_Order_picked                         15:40
Weather conditions                       Stormy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                        NaN
Time_taken (min)                      25.000000
Name: 20002, dtype: object
