ID                                        0x2884
Delivery_person_ID             RANCHIRES010DEL03
Delivery_person_Age                    26.000000
Delivery_person_Ratings                 4.900000
Restaurant_latitude                    23.354422
Restaurant_longitude                   85.332900
Delivery_location_latitude             23.414422
Delivery_location_longitude            85.392900
Order_Date                            01-04-2022
Time_Orderd                                22:35
Time_Order_picked                          22:50
Weather conditions                           Fog
Road_traffic_density                         Low
Vehicle_condition                              1
Type_of_order                             Drinks
Type_of_vehicle                          scooter
multiple_deliveries                     0.000000
Festival                                      No
City                               Metropolitian
Time_taken (min)                       12.000000
Name: 34177, dtype: object
