ID                                     0x2e91
Delivery_person_ID             BANGRES17DEL02
Delivery_person_Age                 33.000000
Delivery_person_Ratings              4.800000
Restaurant_latitude                 12.972532
Restaurant_longitude                77.608179
Delivery_location_latitude          12.992532
Delivery_location_longitude         77.628179
Order_Date                         24-03-2022
Time_Orderd                              8:45
Time_Order_picked                        8:60
Weather conditions                     Cloudy
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    15.000000
Name: 7963, dtype: object
