ID                                     0x93f1
Delivery_person_ID             INDORES07DEL01
Delivery_person_Age                 28.000000
Delivery_person_Ratings              4.600000
Restaurant_latitude                 22.722634
Restaurant_longitude                75.886959
Delivery_location_latitude          22.732634
Delivery_location_longitude         75.896959
Order_Date                         21-03-2022
Time_Orderd                              9:60
Time_Order_picked                       10:05
Weather conditions                        Fog
Road_traffic_density                      Low
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    14.000000
Name: 20123, dtype: object
