ID                                     0x3f5
Delivery_person_ID             SURRES17DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -21.149569
Restaurant_longitude              -72.772697
Delivery_location_latitude         21.169569
Delivery_location_longitude        72.792697
Order_Date                        30-03-2022
Time_Orderd                              NaN
Time_Order_picked                       9:25
Weather conditions                       NaN
Road_traffic_density                     NaN
Vehicle_condition                          3
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   27.000000
Name: 6093, dtype: object
