ID                                      0x63b2
Delivery_person_ID             COIMBRES01DEL01
Delivery_person_Age                  38.000000
Delivery_person_Ratings               4.600000
Restaurant_latitude                  11.016298
Restaurant_longitude                 76.972076
Delivery_location_latitude           11.126298
Delivery_location_longitude          77.082076
Order_Date                          20-03-2022
Time_Orderd                              22:30
Time_Order_picked                        22:35
Weather conditions                  Sandstorms
Road_traffic_density                       Low
Vehicle_condition                            0
Type_of_order                           Drinks
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     29.000000
Name: 5808, dtype: object
