ID                                       0x2859
Delivery_person_ID             RANCHIRES02DEL03
Delivery_person_Age                       21.00
Delivery_person_Ratings                    4.90
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.09
Delivery_location_longitude                0.09
Order_Date                           02-04-2022
Time_Orderd                               17:60
Time_Order_picked                         18:15
Weather conditions                       Cloudy
Road_traffic_density                     Medium
Vehicle_condition                             1
Type_of_order                              Meal
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          36.00
Name: 22163, dtype: object
