ID                                       0x1127
Delivery_person_ID               CHENRES04DEL03
Delivery_person_Age                   31.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   13.029780
Restaurant_longitude                  80.208812
Delivery_location_latitude            13.089780
Delivery_location_longitude           80.268812
Order_Date                           17-03-2022
Time_Orderd                               18:30
Time_Order_picked                         18:40
Weather conditions                       Cloudy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 3205, dtype: object
