ID                                     0x94f
Delivery_person_ID             HYDRES09DEL03
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                17.431668
Restaurant_longitude               78.408321
Delivery_location_latitude         17.461668
Delivery_location_longitude        78.438321
Order_Date                        03-03-2022
Time_Orderd                              NaN
Time_Order_picked                      18:25
Weather conditions                     Sunny
Road_traffic_density                  Medium
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   17.000000
Name: 6421, dtype: object
