ID                                     0x9d24
Delivery_person_ID             INDORES12DEL01
Delivery_person_Age                  29.00000
Delivery_person_Ratings               4.80000
Restaurant_latitude                  22.74806
Restaurant_longitude                 75.89340
Delivery_location_latitude           22.81806
Delivery_location_longitude          75.96340
Order_Date                         29-03-2022
Time_Orderd                             18:20
Time_Order_picked                       18:25
Weather conditions                 Sandstorms
Road_traffic_density                   Medium
Vehicle_condition                           1
Type_of_order                          Buffet
Type_of_vehicle                       scooter
multiple_deliveries                   1.00000
Festival                                   No
City                            Metropolitian
Time_taken (min)                     25.00000
Name: 22634, dtype: object
