ID                                     0x6d35
Delivery_person_ID             SURRES010DEL03
Delivery_person_Age                 38.000000
Delivery_person_Ratings              4.600000
Restaurant_latitude                 21.171060
Restaurant_longitude                72.789292
Delivery_location_latitude          21.261060
Delivery_location_longitude         72.879292
Order_Date                         04-04-2022
Time_Orderd                             23:25
Time_Order_picked                       23:40
Weather conditions                 Sandstorms
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    26.000000
Name: 41860, dtype: object
