ID                                     0xb999
Delivery_person_ID             PUNERES12DEL01
Delivery_person_Age                 21.000000
Delivery_person_Ratings              5.000000
Restaurant_latitude                 18.520016
Restaurant_longitude                73.830547
Delivery_location_latitude          18.560016
Delivery_location_longitude         73.870547
Order_Date                         03-04-2022
Time_Orderd                             14:30
Time_Order_picked                       14:40
Weather conditions                     Cloudy
Road_traffic_density                     High
Vehicle_condition                           0
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                  0.000000
Festival                                   No
City                                      NaN
Time_taken (min)                    25.000000
Name: 12919, dtype: object
