ID                                    0x716e
Delivery_person_ID             SURRES16DEL02
Delivery_person_Age                36.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                21.160437
Restaurant_longitude               72.774209
Delivery_location_latitude         21.290437
Delivery_location_longitude        72.904209
Order_Date                        10-03-2022
Time_Orderd                            23:50
Time_Order_picked                      24:05
Weather conditions                     Windy
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   23.000000
Name: 41079, dtype: object
