ID                                    0x17c0
Delivery_person_ID             MYSRES13DEL02
Delivery_person_Age                28.000000
Delivery_person_Ratings             4.500000
Restaurant_latitude                12.310972
Restaurant_longitude               76.659264
Delivery_location_latitude         12.440972
Delivery_location_longitude        76.789264
Order_Date                        27-03-2022
Time_Orderd                            18:10
Time_Order_picked                      18:25
Weather conditions                Sandstorms
Road_traffic_density                  Medium
Vehicle_condition                          2
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                      NaN
Festival                                  No
City                                   Urban
Time_taken (min)                   18.000000
Name: 1183, dtype: object
