ID                                     0x7f30
Delivery_person_ID             BANGRES14DEL03
Delivery_person_Age                 24.000000
Delivery_person_Ratings              4.600000
Restaurant_latitude                 12.949934
Restaurant_longitude                77.699386
Delivery_location_latitude          12.979934
Delivery_location_longitude         77.729386
Order_Date                         19-03-2022
Time_Orderd                             23:35
Time_Order_picked                       23:40
Weather conditions                 Sandstorms
Road_traffic_density                      Low
Vehicle_condition                           2
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    11.000000
Name: 21112, dtype: object
