ID                                       0x20e2
Delivery_person_ID              COIMBRES14DEL03
Delivery_person_Age                   26.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   11.003681
Restaurant_longitude                  76.975525
Delivery_location_latitude            11.033681
Delivery_location_longitude           77.005525
Order_Date                           13-03-2022
Time_Orderd                               23:15
Time_Order_picked                         23:30
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      10.000000
Name: 41923, dtype: object
