ID                                    0x907a
Delivery_person_ID             JAPRES04DEL02
Delivery_person_Age                23.000000
Delivery_person_Ratings             5.000000
Restaurant_latitude                26.902328
Restaurant_longitude               75.794257
Delivery_location_latitude         26.922328
Delivery_location_longitude        75.814257
Order_Date                        21-03-2022
Time_Orderd                             8:10
Time_Order_picked                       8:15
Weather conditions                     Sunny
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   20.000000
Name: 9423, dtype: object
