ID                                       0x7d56
Delivery_person_ID             RANCHIRES19DEL02
Delivery_person_Age                   21.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   23.333017
Restaurant_longitude                  85.317200
Delivery_location_latitude            23.353017
Delivery_location_longitude           85.337200
Order_Date                           03-04-2022
Time_Orderd                               10:10
Time_Order_picked                         10:25
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                            Drinks
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 38628, dtype: object
