ID                                    0xc460
Delivery_person_ID             DEHRES07DEL02
Delivery_person_Age                34.000000
Delivery_person_Ratings             3.300000
Restaurant_latitude                30.362686
Restaurant_longitude               78.068890
Delivery_location_latitude         30.492686
Delivery_location_longitude        78.198890
Order_Date                        14-02-2022
Time_Orderd                            22:50
Time_Order_picked                      22:60
Weather conditions                     Sunny
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   32.000000
Name: 1545, dtype: object
