ID                                     0x3f9
Delivery_person_ID             SURRES20DEL01
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -21.152760
Restaurant_longitude              -72.778059
Delivery_location_latitude         21.192760
Delivery_location_longitude        72.818059
Order_Date                        03-03-2022
Time_Orderd                              NaN
Time_Order_picked                      15:30
Weather conditions                       NaN
Road_traffic_density                     NaN
Vehicle_condition                          3
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   33.000000
Name: 9257, dtype: object
