ID                                    0x493e
Delivery_person_ID             JAPRES08DEL02
Delivery_person_Age                34.000000
Delivery_person_Ratings             3.800000
Restaurant_latitude                26.910262
Restaurant_longitude               75.783013
Delivery_location_latitude         27.040262
Delivery_location_longitude        75.913013
Order_Date                        04-04-2022
Time_Orderd                            18:45
Time_Order_picked                      18:55
Weather conditions                    Stormy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   36.000000
Name: 38299, dtype: object
