ID                                       0x5f39
Delivery_person_ID             RANCHIRES02DEL01
Delivery_person_Age                       38.00
Delivery_person_Ratings                    5.00
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.04
Delivery_location_longitude                0.04
Order_Date                           26-03-2022
Time_Orderd                               15:30
Time_Order_picked                         15:45
Weather conditions                   Sandstorms
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                                      Urban
Time_taken (min)                          33.00
Name: 41686, dtype: object
