ID                                        0x908
Delivery_person_ID             RANCHIRES09DEL01
Delivery_person_Age                   24.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   23.351058
Restaurant_longitude                  85.325731
Delivery_location_latitude            23.461058
Delivery_location_longitude           85.435731
Order_Date                           29-03-2022
Time_Orderd                               20:20
Time_Order_picked                         20:30
Weather conditions                        Windy
Road_traffic_density                        Jam
Vehicle_condition                             0
Type_of_order                              Meal
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      34.000000
Name: 34574, dtype: object
