ID                                       0x6f30
Delivery_person_ID             RANCHIRES11DEL01
Delivery_person_Age                   32.000000
Delivery_person_Ratings                4.300000
Restaurant_latitude                   23.359194
Restaurant_longitude                  85.325447
Delivery_location_latitude            23.469194
Delivery_location_longitude           85.435447
Order_Date                           27-03-2022
Time_Orderd                               19:55
Time_Order_picked                         20:05
Weather conditions                        Windy
Road_traffic_density                        Jam
Vehicle_condition                             1
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      42.000000
Name: 38195, dtype: object
