ID                                       0x4334
Delivery_person_ID              COIMBRES11DEL01
Delivery_person_Age                   37.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   11.001753
Restaurant_longitude                  76.986241
Delivery_location_latitude            11.041753
Delivery_location_longitude           77.026241
Order_Date                           13-03-2022
Time_Orderd                               12:50
Time_Order_picked                         12:55
Weather conditions                       Cloudy
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      29.000000
Name: 29514, dtype: object
