ID                                     0x73e9
Delivery_person_ID             SURRES010DEL01
Delivery_person_Age                 31.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 21.171060
Restaurant_longitude                72.789292
Delivery_location_latitude          21.211060
Delivery_location_longitude         72.829292
Order_Date                         30-03-2022
Time_Orderd                             12:50
Time_Order_picked                       12:60
Weather conditions                     Cloudy
Road_traffic_density                     High
Vehicle_condition                           0
Type_of_order                            Meal
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    34.000000
Name: 45347, dtype: object
